date,athlete_name,Peak Power / BM,grid_week
08/08/2025,Jules Johnston,55.60999999999999,62
08/08/2025,Taylor Rish,54.498333333333335,62
08/08/2025,Jessica Molina,59.160666666666664,62
08/14/2025,Dayo Tennyson,63.395,63
08/14/2025,Isabelle Kent,51.499,63
08/14/2025,Lauren Pickup,59.98133333333334,63
08/14/2025,Allie Love,56.71233333333333,63
08/14/2025,Betty Velkova,52.67733333333333,63
08/14/2025,Mariana Elizondo,52.81966666666667,63
08/14/2025,Taylor Rish,54.18566666666667,63
08/14/2025,Megan Sweeney,54.556,63
08/14/2025,Lilly Reuscher,53.85066666666666,63
08/14/2025,Kirsten Ruf,57.86533333333333,63
08/14/2025,Kenna Sanders,45.919666666666664,63
08/14/2025,Jules Johnston,60.044999999999995,63
08/14/2025,Jessica Molina,59.35833333333333,63
08/14/2025,Naija Bruckner,64.26433333333334,63
08/14/2025,Carsyn Martz,56.90766666666667,63
08/14/2025,Sophie Zhang,55.968999999999994,63
08/14/2025,Jordyn Mariam,57.52,63
08/14/2025,Mia Brumlow,58.54833333333334,63
08/14/2025,Camille Quarterman,64.488,63
08/14/2025,Piper Biziorek,45.77700000000001,63
08/18/2025,Kallie McKinney,48.746,64
08/19/2025,Lauren Pickup,57.029666666666664,64
08/19/2025,Mia Brumlow,56.702333333333335,64
08/19/2025,Taylor Rish,52.261,64
08/19/2025,Allie Love,52.79966666666667,64
08/19/2025,Bailey Peek,56.726333333333336,64
08/19/2025,Kenna Sanders,49.291,64
08/19/2025,Megan Sweeney,55.425666666666665,64
08/19/2025,Sophie Zhang,55.70033333333333,64
08/19/2025,Jessica Molina,57.88233333333333,64
08/19/2025,Isabelle Kent,50.92033333333333,64
08/19/2025,Betty Velkova,50.11833333333333,64
08/19/2025,Piper Biziorek,46.33833333333333,64
08/19/2025,Jules Johnston,56.03066666666666,64
08/19/2025,Mariana Elizondo,52.55533333333333,64
08/19/2025,Naija Bruckner,67.49499999999999,64
08/19/2025,Carsyn Martz,62.15566666666666,64
08/19/2025,Dayo Tennyson,65.88366666666667,64
08/19/2025,Jordyn Mariam,61.178333333333335,64
08/19/2025,Camille Quarterman,67.12700000000001,64
08/19/2025,Kirsten Ruf,57.587,64
08/19/2025,Lilly Reuscher,55.686,64
08/21/2025,Taylor Rish,54.446,64
08/21/2025,Kenna Sanders,46.548333333333325,64
08/21/2025,Piper Biziorek,45.769000000000005,64
08/21/2025,Lilly Reuscher,54.452333333333335,64
08/21/2025,Dayo Tennyson,62.955666666666666,64
08/21/2025,Mariana Elizondo,53.15133333333333,64
08/21/2025,Sophie Zhang,53.80633333333333,64
08/21/2025,Jordyn Mariam,58.11433333333333,64
08/21/2025,Naija Bruckner,73.34933333333333,64
08/21/2025,Bailey Peek,55.464,64
08/21/2025,Betty Velkova,53.63566666666666,64
08/21/2025,Allie Love,56.26133333333333,64
08/21/2025,Isabelle Kent,52.66266666666667,64
08/21/2025,Jessica Molina,61.582,64
08/21/2025,Lauren Pickup,58.47366666666667,64
08/21/2025,Carsyn Martz,62.18366666666666,64
08/21/2025,Jules Johnston,55.76233333333334,64
08/21/2025,Megan Sweeney,52.88966666666666,64
08/21/2025,Camille Quarterman,63.36366666666667,64
08/21/2025,Mia Brumlow,57.14233333333333,64
08/21/2025,Kirsten Ruf,58.4575,64
08/26/2025,Kenna Sanders,49.81833333333333,65
08/26/2025,Taylor Rish,58.069,65
08/26/2025,Naija Bruckner,71.04033333333332,65
08/26/2025,Mariana Elizondo,54.535,65
08/26/2025,Jessica Molina,58.47466666666667,65
08/26/2025,Megan Sweeney,55.24966666666666,65
08/26/2025,Piper Biziorek,48.788,65
08/26/2025,Isabelle Kent,51.82533333333333,65
08/26/2025,Allie Love,54.91166666666667,65
08/26/2025,Dayo Tennyson,60.95733333333334,65
08/26/2025,Lauren Pickup,57.94933333333333,65
08/26/2025,Mia Brumlow,59.51666666666667,65
08/26/2025,Camille Quarterman,68.01566666666668,65
08/26/2025,Carsyn Martz,64.45333333333333,65
08/26/2025,Jordyn Mariam,63.96599999999999,65
08/26/2025,Kallie McKinney,56.21,65
08/26/2025,Lilly Reuscher,57.18166666666667,65
08/26/2025,Kirsten Ruf,57.31833333333333,65
08/28/2025,Taylor Rish,54.326,65
08/28/2025,Naija Bruckner,68.37133333333334,65
08/28/2025,Lauren Pickup,53.132666666666665,65
08/28/2025,Piper Biziorek,47.474333333333334,65
08/28/2025,Isabelle Kent,49.5195,65
08/28/2025,Camille Quarterman,67.6325,65
08/28/2025,Sophie Zhang,57.60633333333334,65
08/28/2025,Carsyn Martz,60.336666666666666,65
08/28/2025,Dayo Tennyson,60.29866666666667,65
08/28/2025,Jordyn Mariam,59.21099999999999,65
08/28/2025,Kallie McKinney,52.9205,65
08/28/2025,Kirsten Ruf,58.041,65
08/28/2025,Betty Velkova,49.87833333333333,65
08/28/2025,Mia Brumlow,55.74433333333334,65
08/28/2025,Mariana Elizondo,53.15566666666667,65
08/28/2025,Bailey Peek,53.446666666666665,65
08/28/2025,Megan Sweeney,52.55,65
08/28/2025,Lilly Reuscher,57.048,65
08/28/2025,Jules Johnston,56.522333333333336,65
08/28/2025,Allie Love,57.245999999999995,65
08/28/2025,Kenna Sanders,47.77666666666667,65
08/28/2025,Jessica Molina,58.80733333333333,65
09/02/2025,Bailey Peek,56.22133333333333,66
09/02/2025,Jules Johnston,55.779333333333334,66
09/02/2025,Lilly Reuscher,58.54866666666666,66
09/02/2025,Kirsten Ruf,60.273666666666664,66
09/02/2025,Isabelle Kent,55.108,66
09/02/2025,Lauren Pickup,61.577,66
09/02/2025,Dayo Tennyson,61.321,66
09/02/2025,Kallie McKinney,60.22233333333333,66
09/02/2025,Taylor Rish,56.00733333333333,66
09/02/2025,Naija Bruckner,71.029,66
09/02/2025,Allie Love,56.25566666666666,66
09/02/2025,Megan Sweeney,58.303333333333335,66
09/02/2025,Sophie Zhang,55.89166666666667,66
09/02/2025,Piper Biziorek,53.02066666666667,66
09/02/2025,Kenna Sanders,50.324000000000005,66
09/02/2025,Betty Velkova,56.814,66
09/02/2025,Jessica Molina,58.10733333333334,66
09/02/2025,Mia Brumlow,54.823,66
09/02/2025,Jordyn Mariam,62.486333333333334,66
09/03/2025,Mariana Elizondo,53.91733333333334,66
09/07/2025,Jessica Molina,58.71333333333333,66
09/07/2025,Kirsten Ruf,54.336,66
09/07/2025,Piper Biziorek,49.11866666666666,66
09/07/2025,Lilly Reuscher,55.481,66
09/07/2025,Bailey Peek,56.410666666666664,66
09/07/2025,Mariana Elizondo,53.11766666666667,66
09/07/2025,Dayo Tennyson,62.57366666666667,66
09/07/2025,Naija Bruckner,64.76933333333334,66
09/07/2025,Carsyn Martz,63.26733333333333,66
09/07/2025,Kenna Sanders,43.3145,66
09/07/2025,Allie Love,55.811,66
09/07/2025,Megan Sweeney,51.916666666666664,66
09/07/2025,Camille Quarterman,61.4495,66
09/07/2025,Jules Johnston,59.41833333333333,66
09/07/2025,Sophie Zhang,54.962,66
09/07/2025,Jordyn Mariam,60.662,66
09/07/2025,Taylor Rish,57.52033333333333,66
09/07/2025,Betty Velkova,49.95766666666666,66
09/07/2025,Mia Brumlow,51.451,66
09/07/2025,Lauren Pickup,54.449000000000005,66
09/07/2025,Isabelle Kent,51.80733333333333,66
09/09/2025,Lilly Reuscher,58.653,67
09/09/2025,Camille Quarterman,64.11366666666667,67
09/09/2025,Dayo Tennyson,69.105,67
09/09/2025,Isabelle Kent,52.47066666666666,67
09/09/2025,Lauren Pickup,55.7905,67
09/09/2025,Kallie McKinney,57.70333333333334,67
09/09/2025,Mariana Elizondo,55.643,67
09/09/2025,Naija Bruckner,70.3,67
09/09/2025,Sophie Zhang,55.22533333333333,67
09/09/2025,Betty Velkova,52.201,67
09/09/2025,Jordyn Mariam,58.846,67
09/09/2025,Jules Johnston,60.797333333333334,67
09/09/2025,Carsyn Martz,67.14133333333334,67
09/09/2025,Mia Brumlow,59.28900000000001,67
09/09/2025,Jessica Molina,58.313,67
09/09/2025,Allie Love,57.143,67
09/09/2025,Kirsten Ruf,61.18566666666667,67
09/09/2025,Taylor Rish,62.282999999999994,67
09/09/2025,Megan Sweeney,56.840666666666664,67
09/09/2025,Kenna Sanders,50.31966666666667,67
09/09/2025,Bailey Peek,58.56333333333333,67
09/16/2025,Mariana Elizondo,53.12799999999999,68
09/16/2025,Lilly Reuscher,58.035333333333334,68
09/16/2025,Carsyn Martz,64.67166666666667,68
09/16/2025,Jordyn Mariam,58.74466666666667,68
09/16/2025,Mia Brumlow,60.08866666666666,68
09/16/2025,Isabelle Kent,49.71266666666667,68
09/16/2025,Kirsten Ruf,58.586333333333336,68
09/16/2025,Betty Velkova,50.858,68
09/16/2025,Dayo Tennyson,63.604,68
09/16/2025,Megan Sweeney,57.37166666666667,68
09/16/2025,Sophie Zhang,57.614666666666665,68
09/16/2025,Camille Quarterman,66.146,68
09/16/2025,Jessica Molina,57.269499999999994,68
09/16/2025,Allie Love,56.668000000000006,68
09/16/2025,Jules Johnston,56.09366666666667,68
09/16/2025,Kenna Sanders,47.51933333333333,68
09/16/2025,Lauren Pickup,59.718333333333334,68
09/16/2025,Naija Bruckner,69.40933333333334,68
09/16/2025,Bailey Peek,58.65233333333333,68
09/16/2025,Taylor Rish,60.10033333333333,68
09/18/2025,Jules Johnston,54.91966666666667,68
09/18/2025,Taylor Rish,56.654,68
09/18/2025,Lilly Reuscher,53.986,68
09/18/2025,Isabelle Kent,52.44533333333334,68
09/18/2025,Carsyn Martz,64.474,68
09/18/2025,Dayo Tennyson,62.28033333333334,68
09/18/2025,Lauren Pickup,57.00233333333333,68
09/18/2025,Bailey Peek,55.504999999999995,68
09/18/2025,Piper Biziorek,53.394666666666666,68
09/18/2025,Naija Bruckner,65.012,68
09/18/2025,Betty Velkova,51.52633333333333,68
09/18/2025,Sophie Zhang,59.423,68
09/18/2025,Allie Love,55.251,68
09/18/2025,Camille Quarterman,64.81766666666665,68
09/18/2025,Mariana Elizondo,55.04333333333333,68
09/18/2025,Megan Sweeney,53.579,68
09/18/2025,Mia Brumlow,57.916,68
09/18/2025,Kirsten Ruf,54.6365,68
09/18/2025,Jordyn Mariam,60.73233333333334,68
09/21/2025,Dayo Tennyson,64.85966666666667,68
09/21/2025,Camille Quarterman,64.425,68
09/21/2025,Sophie Zhang,60.26433333333333,68
09/21/2025,Betty Velkova,52.138666666666666,68
09/21/2025,Mia Brumlow,61.39033333333333,68
09/21/2025,Lilly Reuscher,59.52766666666667,68
09/21/2025,Megan Sweeney,52.184,68
09/21/2025,Isabelle Kent,51.947333333333326,68
09/21/2025,Jules Johnston,57.06966666666667,68
09/21/2025,Kenna Sanders,45.7805,68
09/21/2025,Jordyn Mariam,57.21033333333333,68
09/21/2025,Mariana Elizondo,55.274,68
09/21/2025,Kallie McKinney,54.19533333333334,68
09/21/2025,Piper Biziorek,55.3,68
09/21/2025,Bailey Peek,59.232,68
09/21/2025,Allie Love,56.59966666666667,68
09/21/2025,Lauren Pickup,55.86533333333333,68
09/21/2025,Taylor Rish,56.433,68
09/21/2025,Carsyn Martz,60.76866666666666,68
09/21/2025,Naija Bruckner,61.952333333333335,68
09/23/2025,Sophie Zhang,61.150666666666666,69
09/23/2025,Jules Johnston,58.800666666666665,69
09/23/2025,Megan Sweeney,55.602,69
09/23/2025,Kirsten Ruf,55.915,69
09/23/2025,Lilly Reuscher,60.656666666666666,69
09/23/2025,Mariana Elizondo,54.14066666666667,69
09/23/2025,Dayo Tennyson,63.07366666666667,69
09/23/2025,Carsyn Martz,65.20566666666667,69
09/23/2025,Camille Quarterman,63.470333333333336,69
09/23/2025,Jordyn Mariam,61.67133333333334,69
09/23/2025,Jessica Molina,57.514,69
09/23/2025,Naija Bruckner,72.00733333333334,69
09/23/2025,Mia Brumlow,57.48466666666667,69
09/23/2025,Betty Velkova,50.619,69
09/23/2025,Allie Love,54.935333333333325,69
09/23/2025,Kenna Sanders,47.553333333333335,69
09/23/2025,Taylor Rish,53.47933333333333,69
09/23/2025,Bailey Peek,58.55533333333333,69
09/28/2025,Dayo Tennyson,68.853,69
09/28/2025,Sophie Zhang,54.2625,69
09/28/2025,Mia Brumlow,54.48233333333334,69
09/28/2025,Jordyn Mariam,59.606,69
09/28/2025,Kallie McKinney,53.64933333333334,69
09/28/2025,Mariana Elizondo,53.029,69
09/28/2025,Lilly Reuscher,53.607,69
09/28/2025,Piper Biziorek,52.06999999999999,69
09/28/2025,Isabelle Kent,49.734,69
09/28/2025,Kirsten Ruf,51.731,69
09/28/2025,Betty Velkova,50.378,69
09/28/2025,Allie Love,56.536,69
09/28/2025,Jules Johnston,56.833333333333336,69
09/28/2025,Carsyn Martz,65.193,69
09/28/2025,Lauren Pickup,58.02466666666667,69
09/28/2025,Jessica Molina,56.76666666666667,69
09/28/2025,Bailey Peek,56.055,69
09/28/2025,Taylor Rish,55.7025,69
09/28/2025,Camille Quarterman,62.414,69
09/28/2025,Kenna Sanders,42.195,69
09/28/2025,Megan Sweeney,54.197,69
09/28/2025,Naija Bruckner,67.44033333333334,69
09/30/2025,Jordyn Mariam,62.01733333333333,70
09/30/2025,Kirsten Ruf,57.440666666666665,70
09/30/2025,Bailey Peek,58.431999999999995,70
09/30/2025,Kallie McKinney,59.129999999999995,70
09/30/2025,Mia Brumlow,58.72966666666667,70
09/30/2025,Betty Velkova,52.991666666666674,70
09/30/2025,Jessica Molina,55.704,70
09/30/2025,Sophie Zhang,58.931333333333335,70
09/30/2025,Mariana Elizondo,53.358666666666664,70
09/30/2025,Megan Sweeney,54.534,70
09/30/2025,Lauren Pickup,60.458666666666666,70
09/30/2025,Jules Johnston,58.677,70
09/30/2025,Dayo Tennyson,70.135,70
09/30/2025,Camille Quarterman,62.236333333333334,70
09/30/2025,Carsyn Martz,63.07399999999999,70
09/30/2025,Allie Love,59.449333333333335,70
09/30/2025,Kenna Sanders,50.591,70
09/30/2025,Naija Bruckner,65.527,70
09/30/2025,Lilly Reuscher,58.291,70
09/30/2025,Piper Biziorek,50.85733333333334,70
10/02/2025,Taylor Rish,57.61866666666666,70
10/02/2025,Camille Quarterman,62.885333333333335,70
10/02/2025,Jules Johnston,60.79566666666667,70
10/02/2025,Betty Velkova,50.75300000000001,70
10/02/2025,Sophie Zhang,57.464666666666666,70
10/02/2025,Mia Brumlow,60.257000000000005,70
10/02/2025,Piper Biziorek,50.89633333333334,70
10/02/2025,Kirsten Ruf,54.894666666666666,70
10/02/2025,Lauren Pickup,56.663333333333334,70
10/02/2025,Megan Sweeney,55.40266666666667,70
10/02/2025,Mariana Elizondo,56.36233333333333,70
10/02/2025,Kallie McKinney,56.282333333333334,70
10/02/2025,Lilly Reuscher,57.404666666666664,70
10/02/2025,Allie Love,56.65866666666667,70
10/02/2025,Kenna Sanders,37.412,70
10/02/2025,Carsyn Martz,61.312999999999995,70
10/02/2025,Jordyn Mariam,59.589333333333336,70
10/02/2025,Bailey Peek,56.85233333333333,70
10/02/2025,Dayo Tennyson,69.57600000000001,70
10/02/2025,Naija Bruckner,70.15866666666666,70
